,Platform,Year,Genre,Global_Sales
13625,PS3,2012,Sports,1.56
13626,PS3,2012,Action,1.55
13627,PC,2012,Shooter,1.53
13628,PSV,2012,Action,1.47
13629,PSV,2012,Platform,1.47
13630,X360,2012,Shooter,1.46
13631,PS3,2012,Role-Playing,1.46
13632,Wii,2012,Action,1.46
13633,PS3,2012,Action,1.46
13634,PS3,2012,Action,1.39
13635,3DS,2012,Role-Playing,1.38
13636,PSV,2012,Role-Playing,1.38
13637,X360,2012,Action,1.32
13638,PS3,2012,Sports,1.29
13639,X360,2012,Action,1.28
13640,3DS,2012,Action,1.28
13641,3DS,2012,Role-Playing,1.27
13642,X360,2012,Action,1.26
13643,PS3,2012,Action,1.22
13644,PS3,2012,Action,1.2
13645,3DS,2012,Sports,1.19
13646,X360,2012,Misc,1.19
13647,PS3,2012,Action,1.18
13648,X360,2012,Action,1.17
13649,PC,2012,Sports,1.17
13650,PSV,2012,Racing,1.16
13651,3DS,2012,Role-Playing,1.13
13652,PS3,2012,Action,1.1
13653,PS3,2012,Action,1.09
13654,X360,2012,Action,1.08
13655,PS3,2012,Racing,1.07
13656,PS3,2012,Action,1.06
13657,PS3,2012,Action,1.05
13658,DS,2012,Role-Playing,1.05
13659,Wii,2012,Action,1.03
13660,WiiU,2012,Action,1.02
13661,X360,2012,Action,1.0
13662,PC,2012,Simulation,0.99
13663,PC,2012,Shooter,0.98
13664,PS3,2012,Shooter,0.98
13665,PC,2012,Role-Playing,0.97
13666,Wii,2012,Action,0.97
13667,PS3,2012,Action,0.96
13668,Wii,2012,Role-Playing,0.96
13669,3DS,2012,Role-Playing,0.96
13670,PS3,2012,Shooter,0.96
13671,PC,2012,Action,0.94
13672,3DS,2012,Sports,0.94
13673,X360,2012,Action,0.94
13674,PC,2012,Shooter,0.93
13675,PS3,2012,Sports,0.93
13676,X360,2012,Sports,0.92
13677,PS3,2012,Sports,0.92
13678,3DS,2012,Action,0.91
13679,PS3,2012,Action,0.9
13680,PS3,2012,Platform,0.89
13681,X360,2012,Role-Playing,0.89
13682,X360,2012,Action,0.88
13683,3DS,2012,Action,0.88
13684,PS3,2012,Fighting,0.88
13685,PS3,2012,Action,0.87
13686,PS3,2012,Role-Playing,0.87
13687,PS3,2012,Role-Playing,0.87
13688,PS3,2012,Action,0.86
13689,X360,2012,Shooter,0.85
13690,PS3,2012,Action,0.84
13691,PS3,2012,Fighting,0.84
13692,X360,2012,Misc,0.83
13693,PS3,2012,Action,0.83
13694,PS3,2012,Action,0.82
13695,3DS,2012,Puzzle,0.81
13696,X360,2012,Action,0.8
13697,X360,2012,Role-Playing,0.8
13698,X360,2012,Action,0.8
13699,PS3,2012,Adventure,0.79
13700,PS3,2012,Action,0.78
13701,X360,2012,Action,0.78
13702,DS,2012,Action,0.77
13703,PSV,2012,Fighting,0.76
13704,PS3,2012,Fighting,0.76
13705,PS3,2012,Action,0.75
13706,X360,2012,Action,0.75
13707,X360,2012,Adventure,0.75
13708,3DS,2012,Action,0.74
13709,PS3,2012,Fighting,0.74
13710,PS3,2012,Fighting,0.74
13711,PS3,2012,Action,0.73
13712,X360,2012,Sports,0.72
13713,3DS,2012,Simulation,0.72
13714,PC,2012,Strategy,0.72
13715,Wii,2012,Action,0.72
13716,WiiU,2012,Role-Playing,0.72
13717,PS3,2012,Sports,0.7
13718,PS3,2012,Action,0.7
13719,Wii,2012,Action,0.68
13720,PS3,2012,Action,0.67
13721,X360,2012,Sports,0.67
13722,Wii,2012,Puzzle,0.66
13723,PS3,2012,Sports,0.65
13724,PS3,2012,Fighting,0.65
13725,X360,2012,Strategy,0.64
13726,PSV,2012,Action,0.64
13727,3DS,2012,Misc,0.63
13728,3DS,2012,Action,0.63
13729,X360,2012,Racing,0.63
13730,PSV,2012,Sports,0.62
13731,3DS,2012,Adventure,0.62
13732,PS3,2012,Strategy,0.6
13733,3DS,2012,Action,0.6
13734,X360,2012,Adventure,0.6
13735,PSV,2012,Platform,0.59
13736,X360,2012,Sports,0.59
13737,PS3,2012,Action,0.59
13738,X360,2012,Fighting,0.59
13739,PS3,2012,Shooter,0.59
13740,PS3,2012,Shooter,0.57
13741,PS3,2012,Sports,0.55
13742,PSV,2012,Shooter,0.55
13743,3DS,2012,Role-Playing,0.55
13744,PS3,2012,Racing,0.54
13745,Wii,2012,Sports,0.54
13746,X360,2012,Action,0.54
13747,WiiU,2012,Racing,0.53
13748,PSV,2012,Action,0.52
13749,X360,2012,Sports,0.51
13750,PC,2012,Action,0.51
13751,X360,2012,Racing,0.5
13752,3DS,2012,Misc,0.5
13753,X360,2012,Sports,0.5
13754,PS3,2012,Action,0.5
13755,X360,2012,Action,0.49
13756,X360,2012,Shooter,0.49
13757,3DS,2012,Action,0.49
13758,PSV,2012,Racing,0.48
13759,PSV,2012,Action,0.48
13760,WiiU,2012,Action,0.48
13761,X360,2012,Fighting,0.47
13762,PS3,2012,Action,0.47
13763,PSV,2012,Action,0.47
13764,3DS,2012,Role-Playing,0.47
13765,3DS,2012,Action,0.46
13766,DS,2012,Misc,0.45
13767,PSV,2012,Shooter,0.45
13768,Wii,2012,Sports,0.45
13769,X360,2012,Fighting,0.45
13770,X360,2012,Action,0.44
13771,PS3,2012,Action,0.44
13772,PS3,2012,Misc,0.44
13773,X360,2012,Action,0.44
13774,X360,2012,Shooter,0.43
13775,PC,2012,Shooter,0.43
13776,PS3,2012,Simulation,0.43
13777,WiiU,2012,Shooter,0.43
13778,PSV,2012,Role-Playing,0.42
13779,X360,2012,Action,0.41
13780,PS3,2012,Action,0.41
13781,PS3,2012,Action,0.41
13782,PC,2012,Action,0.41
13783,PS3,2012,Action,0.41
13784,Wii,2012,Action,0.4
13785,PS3,2012,Simulation,0.4
13786,3DS,2012,Action,0.39
13787,X360,2012,Shooter,0.39
13788,3DS,2012,Role-Playing,0.39
13789,PSV,2012,Racing,0.39
13790,WiiU,2012,Action,0.39
13791,WiiU,2012,Misc,0.39
13792,WiiU,2012,Action,0.38
13793,3DS,2012,Action,0.38
13794,3DS,2012,Role-Playing,0.38
13795,WiiU,2012,Action,0.38
13796,WiiU,2012,Sports,0.37
13797,PSP,2012,Action,0.37
13798,PSV,2012,Action,0.37
13799,WiiU,2012,Action,0.36
13800,PS3,2012,Shooter,0.36
13801,PSP,2012,Strategy,0.36
13802,X360,2012,Fighting,0.35
13803,PS3,2012,Racing,0.35
13804,PS3,2012,Action,0.34
13805,PSV,2012,Racing,0.34
13806,PS3,2012,Action,0.33
13807,PS3,2012,Shooter,0.33
13808,PC,2012,Action,0.33
13809,X360,2012,Action,0.33
13810,PSV,2012,Action,0.33
13811,PSP,2012,Fighting,0.32
13812,PSV,2012,Sports,0.32
13813,X360,2012,Fighting,0.32
13814,X360,2012,Sports,0.31
13815,PC,2012,Role-Playing,0.31
13816,PSP,2012,Strategy,0.31
13817,PS3,2012,Action,0.31
13818,PS3,2012,Strategy,0.3
13819,3DS,2012,Role-Playing,0.3
13820,Wii,2012,Misc,0.3
13821,X360,2012,Shooter,0.3
13822,PS3,2012,Fighting,0.3
13823,PS3,2012,Action,0.29
13824,PSV,2012,Action,0.29
13825,3DS,2012,Action,0.29
13826,X360,2012,Role-Playing,0.29
13827,Wii,2012,Misc,0.29
13828,3DS,2012,Racing,0.29
13829,PS3,2012,Action,0.29
13830,X360,2012,Racing,0.29
13831,PS3,2012,Sports,0.28
13832,WiiU,2012,Misc,0.28
13833,3DS,2012,Misc,0.28
13834,WiiU,2012,Role-Playing,0.28
13835,PC,2012,Action,0.28
13836,3DS,2012,Misc,0.28
13837,PSP,2012,Sports,0.28
13838,3DS,2012,Misc,0.27
13839,3DS,2012,Action,0.27
13840,PSV,2012,Action,0.27
13841,PS3,2012,Role-Playing,0.27
13842,X360,2012,Action,0.27
13843,PSV,2012,Misc,0.26
13844,PS3,2012,Adventure,0.26
13845,X360,2012,Role-Playing,0.26
13846,PS3,2012,Action,0.26
13847,PS3,2012,Adventure,0.25
13848,PS3,2012,Role-Playing,0.25
13849,X360,2012,Action,0.25
13850,PS3,2012,Simulation,0.25
13851,PC,2012,Action,0.25
13852,X360,2012,Action,0.25
13853,WiiU,2012,Sports,0.24
13854,PSV,2012,Fighting,0.24
13855,PS3,2012,Sports,0.24
13856,X360,2012,Racing,0.24
13857,X360,2012,Action,0.24
13858,PS3,2012,Role-Playing,0.24
13859,PSV,2012,Action,0.24
13860,PSV,2012,Action,0.24
13861,WiiU,2012,Action,0.24
13862,PSV,2012,Misc,0.23
13863,PC,2012,Role-Playing,0.23
13864,PSP,2012,Adventure,0.23
13865,PS3,2012,Adventure,0.23
13866,PC,2012,Shooter,0.23
13867,PC,2012,Action,0.22
13868,PSV,2012,Action,0.22
13869,3DS,2012,Adventure,0.22
13870,X360,2012,Simulation,0.22
13871,PSP,2012,Action,0.22
13872,3DS,2012,Simulation,0.21
13873,3DS,2012,Role-Playing,0.21
13874,X360,2012,Action,0.21
13875,Wii,2012,Misc,0.21
13876,DS,2012,Action,0.21
13877,3DS,2012,Action,0.21
13878,PS3,2012,Action,0.21
13879,PS3,2012,Action,0.21
13880,PSP,2012,Role-Playing,0.2
13881,3DS,2012,Fighting,0.2
13882,PSV,2012,Sports,0.2
13883,PSP,2012,Action,0.2
13884,X360,2012,Simulation,0.2
13885,3DS,2012,Action,0.2
13886,PC,2012,Strategy,0.2
13887,PSP,2012,Sports,0.2
13888,3DS,2012,Role-Playing,0.2
13889,3DS,2012,Action,0.2
13890,PS3,2012,Racing,0.19
13891,WiiU,2012,Action,0.19
13892,X360,2012,Action,0.19
13893,PSP,2012,Misc,0.19
13894,3DS,2012,Simulation,0.19
13895,PS3,2012,Sports,0.19
13896,X360,2012,Action,0.19
13897,3DS,2012,Action,0.19
13898,X360,2012,Sports,0.19
13899,PS3,2012,Sports,0.19
13900,X360,2012,Sports,0.19
13901,PSP,2012,Role-Playing,0.19
13902,WiiU,2012,Fighting,0.19
13903,X360,2012,Shooter,0.18
13904,3DS,2012,Misc,0.18
13905,PS3,2012,Racing,0.18
13906,PC,2012,Shooter,0.18
13907,3DS,2012,Sports,0.18
13908,PC,2012,Role-Playing,0.17
13909,PSP,2012,Action,0.17
13910,3DS,2012,Action,0.17
13911,PS3,2012,Role-Playing,0.17
13912,X360,2012,Action,0.17
13913,PC,2012,Simulation,0.17
13914,X360,2012,Action,0.17
13915,PS3,2012,Role-Playing,0.16
13916,Wii,2012,Action,0.16
13917,Wii,2012,Sports,0.16
13918,PS3,2012,Action,0.16
13919,X360,2012,Misc,0.16
13920,DS,2012,Action,0.16
13921,WiiU,2012,Action,0.16
13922,PS3,2012,Role-Playing,0.16
13923,3DS,2012,Misc,0.16
13924,X360,2012,Simulation,0.16
13925,Wii,2012,Action,0.16
13926,3DS,2012,Role-Playing,0.16
13927,PC,2012,Action,0.16
13928,PC,2012,Adventure,0.15
13929,3DS,2012,Platform,0.15
13930,PSP,2012,Action,0.15
13931,PS3,2012,Shooter,0.15
13932,PC,2012,Racing,0.15
13933,3DS,2012,Platform,0.15
13934,X360,2012,Role-Playing,0.15
13935,3DS,2012,Action,0.14
13936,PS3,2012,Action,0.14
13937,3DS,2012,Action,0.14
13938,WiiU,2012,Action,0.14
13939,3DS,2012,Action,0.14
13940,PC,2012,Shooter,0.14
13941,WiiU,2012,Action,0.14
13942,PSV,2012,Fighting,0.14
13943,PS3,2012,Action,0.14
13944,WiiU,2012,Sports,0.14
13945,WiiU,2012,Action,0.14
13946,PSP,2012,Action,0.14
13947,3DS,2012,Action,0.13
13948,PSP,2012,Role-Playing,0.13
13949,PC,2012,Action,0.13
13950,WiiU,2012,Action,0.13
13951,WiiU,2012,Shooter,0.13
13952,PSP,2012,Role-Playing,0.13
13953,X360,2012,Fighting,0.13
13954,PS3,2012,Shooter,0.13
13955,X360,2012,Misc,0.13
13956,Wii,2012,Misc,0.13
13957,PSP,2012,Role-Playing,0.12
13958,WiiU,2012,Action,0.12
13959,PC,2012,Action,0.12
13960,PSV,2012,Action,0.12
13961,PSP,2012,Role-Playing,0.12
13962,3DS,2012,Platform,0.12
13963,X360,2012,Racing,0.12
13964,PS3,2012,Action,0.11
13965,PSP,2012,Role-Playing,0.11
13966,3DS,2012,Sports,0.11
13967,3DS,2012,Simulation,0.11
13968,3DS,2012,Action,0.11
13969,PSP,2012,Action,0.11
13970,X360,2012,Action,0.11
13971,PS3,2012,Adventure,0.11
13972,PSP,2012,Action,0.11
13973,PSP,2012,Sports,0.11
13974,PSP,2012,Action,0.11
13975,PSP,2012,Action,0.1
13976,Wii,2012,Action,0.1
13977,PS3,2012,Action,0.1
13978,3DS,2012,Action,0.1
13979,Wii,2012,Role-Playing,0.1
13980,DS,2012,Action,0.1
13981,PC,2012,Action,0.1
13982,X360,2012,Racing,0.1
13983,PS3,2012,Action,0.1
13984,PS3,2012,Fighting,0.1
13985,Wii,2012,Sports,0.1
13986,PSV,2012,Role-Playing,0.1
13987,X360,2012,Shooter,0.1
13988,PSV,2012,Adventure,0.1
13989,PSP,2012,Role-Playing,0.1
13990,PSP,2012,Adventure,0.09
13991,3DS,2012,Action,0.09
13992,PSP,2012,Adventure,0.09
13993,3DS,2012,Puzzle,0.09
13994,PS3,2012,Shooter,0.09
13995,PSV,2012,Fighting,0.09
13996,PSP,2012,Role-Playing,0.09
13997,PSV,2012,Role-Playing,0.09
13998,PS3,2012,Strategy,0.09
13999,PSV,2012,Action,0.09
14000,PSP,2012,Sports,0.09
14001,PC,2012,Sports,0.09
14002,3DS,2012,Role-Playing,0.09
14003,WiiU,2012,Action,0.08
14004,DS,2012,Sports,0.08
14005,PC,2012,Role-Playing,0.08
14006,PS3,2012,Adventure,0.08
14007,Wii,2012,Simulation,0.08
14008,PS3,2012,Racing,0.08
14009,PSP,2012,Adventure,0.08
14010,3DS,2012,Action,0.08
14011,PC,2012,Platform,0.08
14012,3DS,2012,Action,0.08
14013,PC,2012,Racing,0.08
14014,PS3,2012,Shooter,0.08
14015,PSP,2012,Role-Playing,0.08
14016,3DS,2012,Action,0.08
14017,PSV,2012,Adventure,0.07
14018,Wii,2012,Misc,0.07
14019,PSP,2012,Role-Playing,0.07
14020,PSP,2012,Adventure,0.07
14021,X360,2012,Simulation,0.07
14022,PS3,2012,Sports,0.07
14023,PC,2012,Role-Playing,0.07
14024,3DS,2012,Shooter,0.07
14025,PC,2012,Adventure,0.07
14026,3DS,2012,Action,0.07
14027,PSP,2012,Adventure,0.07
14028,PSP,2012,Role-Playing,0.07
14029,PSV,2012,Role-Playing,0.07
14030,PS3,2012,Shooter,0.07
14031,X360,2012,Misc,0.07
14032,PSP,2012,Action,0.07
14033,WiiU,2012,Action,0.07
14034,PC,2012,Action,0.07
14035,PSP,2012,Role-Playing,0.07
14036,PSV,2012,Racing,0.07
14037,X360,2012,Fighting,0.06
14038,3DS,2012,Action,0.06
14039,PSV,2012,Action,0.06
14040,PS3,2012,Action,0.06
14041,X360,2012,Shooter,0.06
14042,PSP,2012,Action,0.06
14043,3DS,2012,Action,0.06
14044,X360,2012,Action,0.06
14045,3DS,2012,Fighting,0.06
14046,PSP,2012,Simulation,0.06
14047,PSP,2012,Action,0.06
14048,PSP,2012,Action,0.06
14049,DS,2012,Puzzle,0.06
14050,PSP,2012,Role-Playing,0.06
14051,PSV,2012,Sports,0.06
14052,PSP,2012,Action,0.06
14053,3DS,2012,Role-Playing,0.06
14054,PSV,2012,Adventure,0.06
14055,PC,2012,Adventure,0.06
14056,3DS,2012,Action,0.05
14057,PS3,2012,Shooter,0.05
14058,PSP,2012,Role-Playing,0.05
14059,PSP,2012,Adventure,0.05
14060,PSP,2012,Action,0.05
14061,PSV,2012,Racing,0.05
14062,DS,2012,Action,0.05
14063,3DS,2012,Action,0.05
14064,X360,2012,Sports,0.05
14065,3DS,2012,Action,0.05
14066,Wii,2012,Misc,0.05
14067,PSP,2012,Adventure,0.05
14068,PS3,2012,Shooter,0.05
14069,X360,2012,Racing,0.05
14070,PSV,2012,Adventure,0.05
14071,PSP,2012,Misc,0.05
14072,PSP,2012,Action,0.05
14073,PC,2012,Shooter,0.04
14074,PS3,2012,Adventure,0.04
14075,PSP,2012,Role-Playing,0.04
14076,PS3,2012,Platform,0.04
14077,PSV,2012,Role-Playing,0.04
14078,Wii,2012,Action,0.04
14079,PSP,2012,Action,0.04
14080,PC,2012,Sports,0.04
14081,3DS,2012,Misc,0.04
14082,X360,2012,Fighting,0.04
14083,PSP,2012,Role-Playing,0.04
14084,PSV,2012,Action,0.04
14085,PSP,2012,Action,0.04
14086,DS,2012,Action,0.04
14087,X360,2012,Sports,0.04
14088,PSP,2012,Action,0.04
14089,PC,2012,Action,0.04
14090,PSP,2012,Sports,0.04
14091,PS3,2012,Racing,0.04
14092,PS3,2012,Role-Playing,0.04
14093,PS3,2012,Fighting,0.04
14094,3DS,2012,Adventure,0.04
14095,PSP,2012,Action,0.04
14096,DS,2012,Action,0.04
14097,WiiU,2012,Misc,0.04
14098,PSP,2012,Action,0.04
14099,PSP,2012,Action,0.04
14100,PSP,2012,Action,0.04
14101,PS3,2012,Role-Playing,0.04
14102,PSP,2012,Action,0.04
14103,PSP,2012,Adventure,0.04
14104,PSP,2012,Action,0.04
14105,PS3,2012,Action,0.03
14106,PS3,2012,Misc,0.03
14107,PSP,2012,Action,0.03
14108,PS3,2012,Misc,0.03
14109,3DS,2012,Action,0.03
14110,3DS,2012,Action,0.03
14111,PS3,2012,Action,0.03
14112,PC,2012,Action,0.03
14113,PS3,2012,Action,0.03
14114,PC,2012,Adventure,0.03
14115,PS3,2012,Adventure,0.03
14116,DS,2012,Adventure,0.03
14117,DS,2012,Action,0.03
14118,3DS,2012,Adventure,0.03
14119,PSP,2012,Adventure,0.03
14120,3DS,2012,Adventure,0.03
14121,PC,2012,Sports,0.03
14122,PSP,2012,Action,0.03
14123,3DS,2012,Adventure,0.03
14124,PS3,2012,Misc,0.03
14125,PC,2012,Shooter,0.03
14126,PSP,2012,Action,0.03
14127,DS,2012,Puzzle,0.03
14128,PSP,2012,Adventure,0.03
14129,WiiU,2012,Platform,0.03
14130,PC,2012,Adventure,0.03
14131,X360,2012,Action,0.03
14132,PSP,2012,Role-Playing,0.03
14133,PS3,2012,Action,0.03
14134,DS,2012,Action,0.03
14135,DS,2012,Puzzle,0.03
14136,DS,2012,Action,0.03
14137,PSP,2012,Action,0.03
14138,PS3,2012,Action,0.03
14139,PSP,2012,Action,0.03
14140,PS3,2012,Adventure,0.03
14141,PS3,2012,Adventure,0.03
14142,PC,2012,Adventure,0.03
14143,PSV,2012,Adventure,0.03
14144,PSV,2012,Action,0.03
14145,X360,2012,Action,0.03
14146,PSP,2012,Adventure,0.03
14147,PSV,2012,Adventure,0.03
14148,PS3,2012,Action,0.02
14149,PSP,2012,Action,0.02
14150,PC,2012,Strategy,0.02
14151,PC,2012,Fighting,0.02
14152,PSP,2012,Strategy,0.02
14153,DS,2012,Action,0.02
14154,DS,2012,Platform,0.02
14155,PC,2012,Racing,0.02
14156,PC,2012,Misc,0.02
14157,Wii,2012,Action,0.02
14158,PSP,2012,Adventure,0.02
14159,PSP,2012,Action,0.02
14160,PSP,2012,Adventure,0.02
14161,3DS,2012,Role-Playing,0.02
14162,PSP,2012,Action,0.02
14163,PS3,2012,Action,0.02
14164,DS,2012,Action,0.02
14165,PS3,2012,Action,0.02
14166,3DS,2012,Action,0.02
14167,X360,2012,Adventure,0.02
14168,X360,2012,Adventure,0.02
14169,PS3,2012,Shooter,0.02
14170,PS3,2012,Adventure,0.02
14171,PS3,2012,Action,0.02
14172,PC,2012,Strategy,0.02
14173,PSP,2012,Role-Playing,0.02
14174,DS,2012,Action,0.02
14175,PSV,2012,Action,0.02
14176,PC,2012,Racing,0.02
14177,PSP,2012,Role-Playing,0.02
14178,PSP,2012,Action,0.02
14179,PSP,2012,Action,0.02
14180,PC,2012,Puzzle,0.02
14181,PC,2012,Role-Playing,0.02
14182,PS3,2012,Adventure,0.02
14183,3DS,2012,Puzzle,0.02
14184,X360,2012,Action,0.02
14185,PSP,2012,Action,0.02
14186,X360,2012,Action,0.02
14187,3DS,2012,Action,0.02
14188,3DS,2012,Action,0.02
14189,PSP,2012,Role-Playing,0.02
14190,3DS,2012,Action,0.02
14191,PSP,2012,Action,0.02
14192,PSP,2012,Action,0.02
14193,3DS,2012,Misc,0.02
14194,PSP,2012,Action,0.02
14195,PSP,2012,Action,0.02
14196,PSP,2012,Action,0.02
14197,PSP,2012,Action,0.02
14198,Wii,2012,Action,0.02
14199,WiiU,2012,Strategy,0.02
14200,PSP,2012,Role-Playing,0.02
14201,PSP,2012,Action,0.02
14202,DS,2012,Puzzle,0.02
14203,PS3,2012,Simulation,0.02
14204,PSP,2012,Adventure,0.02
14205,PSP,2012,Fighting,0.01
14206,Wii,2012,Adventure,0.01
14207,PS3,2012,Strategy,0.01
14208,PSP,2012,Action,0.01
14209,PS3,2012,Sports,0.01
14210,PSP,2012,Action,0.01
14211,Wii,2012,Racing,0.01
14212,PS3,2012,Sports,0.01
14213,PC,2012,Puzzle,0.01
14214,PSP,2012,Adventure,0.01
14215,Wii,2012,Misc,0.01
14216,DS,2012,Action,0.01
14217,PSP,2012,Action,0.01
14218,PSV,2012,Action,0.01
14219,X360,2012,Action,0.01
14220,PC,2012,Strategy,0.01
14221,PSP,2012,Action,0.01
14222,DS,2012,Adventure,0.01
14223,PSP,2012,Adventure,0.01
14224,PSV,2012,Adventure,0.01
14225,PSP,2012,Fighting,0.01
14226,PSP,2012,Adventure,0.01
14227,PS3,2012,Simulation,0.01
14228,X360,2012,Fighting,0.01
14229,PSP,2012,Action,0.01
14230,PSP,2012,Action,0.01
14231,3DS,2012,Puzzle,0.01
14232,PSV,2012,Misc,0.01
14233,PS3,2012,Adventure,0.01
14234,PSP,2012,Adventure,0.01
14235,PC,2012,Action,0.01
14236,PSP,2012,Action,0.01
14237,PC,2012,Strategy,0.01
14238,PS3,2013,Action,21.4
14239,X360,2013,Action,16.38
14240,3DS,2013,Role-Playing,14.35
14241,X360,2013,Shooter,10.21
14242,PS3,2013,Shooter,9.59
14243,X360,2013,Misc,9.2
14244,PS3,2013,Sports,6.9
14245,PS3,2013,Action,5.99
14246,3DS,2013,Simulation,5.15
14247,3DS,2013,Action,4.58
14248,X360,2013,Sports,4.31
14249,WiiU,2013,Platform,4.25
14250,PS3,2013,Action,3.89
14251,Wii,2013,Misc,3.76
14252,PS3,2013,Shooter,3.69
14253,PS3,2013,Racing,3.64
14254,PS4,2013,Shooter,3.63
14255,X360,2013,Shooter,3.53
14256,3DS,2013,Role-Playing,3.44
14257,PS4,2013,Shooter,3.43
14258,X360,2013,Action,3.34
14259,3DS,2013,Action,3.07
14260,PS4,2013,Sports,2.9
14261,XOne,2013,Shooter,2.86
14262,PS4,2013,Action,2.74
14263,PS4,2013,Shooter,2.58
14264,PS3,2013,Action,2.51
14265,X360,2013,Sports,2.47
14266,PS3,2013,Action,2.39
14267,Wii,2013,Platform,2.34
14268,X360,2013,Action,2.3
14269,PS3,2013,Action,2.29
14270,WiiU,2013,Platform,2.22
14271,XOne,2013,Action,2.21
14272,XOne,2013,Racing,2.18
14273,X360,2013,Sports,2.18
14274,3DS,2013,Role-Playing,2.06
14275,PS3,2013,Sports,2.05
14276,PS3,2013,Role-Playing,2.05
14277,PS3,2013,Action,2.0
14278,XOne,2013,Shooter,1.98
14279,X360,2013,Shooter,1.96
14280,X360,2013,Action,1.93
14281,X360,2013,Action,1.92
14282,PS4,2013,Racing,1.89
14283,3DS,2013,Role-Playing,1.89
14284,3DS,2013,Platform,1.87
14285,3DS,2013,Misc,1.85
14286,PS3,2013,Adventure,1.79
14287,WiiU,2013,Action,1.77
14288,WiiU,2013,Misc,1.77
14289,PS3,2013,Sports,1.77
14290,PS3,2013,Shooter,1.76
14291,PS3,2013,Role-Playing,1.75
14292,Wii,2013,Action,1.73
14293,X360,2013,Action,1.69
14294,PS4,2013,Platform,1.67
14295,PC,2013,Strategy,1.67
14296,X360,2013,Shooter,1.61
14297,PS4,2013,Action,1.56
14298,XOne,2013,Action,1.54
14299,3DS,2013,Role-Playing,1.51
14300,PS3,2013,Action,1.47
14301,3DS,2013,Platform,1.46
14302,X360,2013,Role-Playing,1.45
14303,PC,2013,Simulation,1.44
14304,PS3,2013,Racing,1.44
14305,X360,2013,Action,1.43
14306,3DS,2013,Role-Playing,1.42
14307,X360,2013,Fighting,1.41
14308,PC,2013,Shooter,1.4
14309,XOne,2013,Action,1.36
14310,X360,2013,Platform,1.33
14311,PS4,2013,Sports,1.33
14312,PS3,2013,Role-Playing,1.33
14313,PS3,2013,Action,1.3
14314,PS3,2013,Fighting,1.25
14315,PS3,2013,Sports,1.19
14316,XOne,2013,Sports,1.19
14317,X360,2013,Sports,1.13
14318,PS3,2013,Role-Playing,1.12
14319,WiiU,2013,Strategy,1.11
14320,PS3,2013,Role-Playing,1.1
14321,WiiU,2013,Platform,1.08
14322,X360,2013,Sports,1.07
14323,PS3,2013,Platform,1.07
14324,XOne,2013,Action,1.04
14325,PSV,2013,Shooter,1.0
14326,PS3,2013,Misc,1.0
14327,PS3,2013,Action,1.0
14328,PS3,2013,Action,1.0
14329,X360,2013,Action,0.99
14330,X360,2013,Action,0.99
14331,X360,2013,Misc,0.98
14332,PS3,2013,Action,0.98
14333,PS3,2013,Action,0.98
14334,PSV,2013,Role-Playing,0.97
14335,PS3,2013,Fighting,0.96
14336,X360,2013,Misc,0.94
14337,3DS,2013,Adventure,0.92
14338,X360,2013,Shooter,0.92
14339,PS3,2013,Shooter,0.9
14340,3DS,2013,Action,0.89
14341,WiiU,2013,Sports,0.89
14342,XOne,2013,Sports,0.87
14343,PS4,2013,Fighting,0.87
14344,X360,2013,Racing,0.84
14345,PS3,2013,Action,0.82
14346,PS4,2013,Sports,0.82
14347,PS3,2013,Sports,0.8
14348,X360,2013,Shooter,0.8
14349,PS3,2013,Action,0.8
14350,WiiU,2013,Sports,0.8
14351,X360,2013,Action,0.79
14352,3DS,2013,Puzzle,0.78
14353,XOne,2013,Sports,0.77
14354,PC,2013,Strategy,0.76
14355,PSV,2013,Adventure,0.75
14356,WiiU,2013,Action,0.74
14357,PC,2013,Shooter,0.73
14358,X360,2013,Action,0.72
14359,PS3,2013,Sports,0.71
14360,PC,2013,Sports,0.71
14361,PS3,2013,Shooter,0.71
14362,PS3,2013,Action,0.69
14363,PC,2013,Action,0.69
14364,DS,2013,Platform,0.69
14365,WiiU,2013,Platform,0.68
14366,XOne,2013,Racing,0.67
14367,PC,2013,Shooter,0.67
14368,PS3,2013,Platform,0.66
14369,PC,2013,Misc,0.66
14370,PSV,2013,Action,0.66
14371,PC,2013,Shooter,0.64
14372,PS3,2013,Shooter,0.64
14373,X360,2013,Shooter,0.64
14374,PS3,2013,Racing,0.63
14375,PS3,2013,Action,0.62
14376,PS3,2013,Action,0.61
14377,WiiU,2013,Misc,0.61
14378,WiiU,2013,Action,0.6
14379,WiiU,2013,Platform,0.6
14380,X360,2013,Shooter,0.59
14381,3DS,2013,Platform,0.58
14382,PS3,2013,Fighting,0.58
14383,3DS,2013,Role-Playing,0.57
14384,X360,2013,Shooter,0.57
14385,PS3,2013,Sports,0.57
14386,PSV,2013,Role-Playing,0.56
14387,PS3,2013,Platform,0.55
14388,PS3,2013,Role-Playing,0.54
14389,X360,2013,Sports,0.54
14390,PS3,2013,Role-Playing,0.53
14391,PSV,2013,Action,0.53
14392,PS3,2013,Shooter,0.53
14393,X360,2013,Fighting,0.51
14394,PSV,2013,Sports,0.5
14395,X360,2013,Action,0.5
14396,3DS,2013,Platform,0.49
14397,PS3,2013,Action,0.49
14398,DS,2013,Action,0.49
14399,PS3,2013,Action,0.47
14400,X360,2013,Sports,0.47
