,Platform,Year,Genre,JP_Sales
13159,Wii,2011,Misc,0.0
13160,PC,2011,Action,0.0
13161,X360,2011,Action,0.0
13162,DS,2011,Role-Playing,0.1
13163,X360,2011,Misc,0.0
13164,3DS,2011,Fighting,0.0
13165,DS,2011,Adventure,0.0
13166,X360,2011,Shooter,0.0
13167,Wii,2011,Action,0.0
13168,Wii,2011,Misc,0.0
13169,PC,2011,Puzzle,0.0
13170,PS3,2011,Misc,0.0
13171,PC,2011,Strategy,0.0
13172,Wii,2011,Misc,0.0
13173,Wii,2011,Action,0.0
13174,DS,2011,Fighting,0.09
13175,PS3,2011,Sports,0.0
13176,DS,2011,Adventure,0.0
13177,3DS,2011,Racing,0.0
13178,PC,2011,Action,0.0
13179,X360,2011,Simulation,0.0
13180,DS,2011,Simulation,0.0
13181,DS,2011,Action,0.0
13182,PS3,2011,Racing,0.0
13183,DS,2011,Puzzle,0.0
13184,X360,2011,Racing,0.0
13185,3DS,2011,Misc,0.0
13186,PS3,2011,Sports,0.0
13187,PS3,2011,Fighting,0.09
13188,Wii,2011,Sports,0.0
13189,Wii,2011,Misc,0.0
13190,Wii,2011,Action,0.0
13191,PS3,2011,Action,0.09
13192,DS,2011,Strategy,0.0
13193,PS3,2011,Adventure,0.0
13194,3DS,2011,Puzzle,0.02
13195,PS3,2011,Role-Playing,0.09
13196,PC,2011,Shooter,0.0
13197,PS3,2011,Action,0.0
13198,Wii,2011,Action,0.0
13199,PS3,2011,Action,0.0
13200,PC,2011,Adventure,0.0
13201,PS2,2011,Sports,0.0
13202,PC,2011,Adventure,0.0
13203,Wii,2011,Fighting,0.0
13204,PS3,2011,Action,0.0
13205,DS,2011,Misc,0.0
13206,DS,2011,Simulation,0.0
13207,X360,2011,Simulation,0.0
13208,PC,2011,Simulation,0.0
13209,3DS,2011,Action,0.0
13210,DS,2011,Role-Playing,0.08
13211,3DS,2011,Shooter,0.0
13212,3DS,2011,Puzzle,0.0
13213,3DS,2011,Action,0.08
13214,X360,2011,Fighting,0.0
13215,DS,2011,Action,0.08
13216,PC,2011,Sports,0.0
13217,X360,2011,Simulation,0.0
13218,X360,2011,Adventure,0.08
13219,Wii,2011,Racing,0.0
13220,X360,2011,Action,0.0
13221,DS,2011,Adventure,0.0
13222,PC,2011,Strategy,0.0
13223,Wii,2011,Action,0.08
13224,PSP,2011,Strategy,0.08
13225,PC,2011,Shooter,0.0
13226,3DS,2011,Puzzle,0.0
13227,Wii,2011,Action,0.08
13228,PC,2011,Action,0.0
13229,DS,2011,Platform,0.0
13230,DS,2011,Strategy,0.08
13231,PS3,2011,Misc,0.0
13232,Wii,2011,Misc,0.0
13233,DS,2011,Action,0.0
13234,X360,2011,Misc,0.0
13235,PSP,2011,Adventure,0.08
13236,Wii,2011,Action,0.0
13237,X360,2011,Racing,0.0
13238,Wii,2011,Sports,0.0
13239,PS3,2011,Misc,0.08
13240,DS,2011,Sports,0.08
13241,PSP,2011,Fighting,0.08
13242,PS3,2011,Sports,0.07
13243,PS3,2011,Action,0.0
13244,PS3,2011,Racing,0.0
13245,DS,2011,Puzzle,0.0
13246,DS,2011,Puzzle,0.0
13247,DS,2011,Puzzle,0.0
13248,PC,2011,Simulation,0.0
13249,DS,2011,Misc,0.0
13250,DS,2011,Misc,0.0
13251,X360,2011,Fighting,0.0
13252,PC,2011,Simulation,0.0
13253,3DS,2011,Simulation,0.0
13254,DS,2011,Misc,0.0
13255,PC,2011,Shooter,0.0
13256,3DS,2011,Platform,0.0
13257,PS3,2011,Misc,0.0
13258,DS,2011,Sports,0.0
13259,3DS,2011,Sports,0.07
13260,X360,2011,Fighting,0.04
13261,Wii,2011,Sports,0.07
13262,DS,2011,Action,0.0
13263,PS3,2011,Fighting,0.0
13264,PSP,2011,Role-Playing,0.05
13265,PC,2011,Strategy,0.0
13266,DS,2011,Puzzle,0.0
13267,PS3,2011,Strategy,0.07
13268,X360,2011,Racing,0.0
13269,DS,2011,Platform,0.0
13270,X360,2011,Racing,0.0
13271,PS3,2011,Simulation,0.0
13272,X360,2011,Misc,0.0
13273,DS,2011,Puzzle,0.0
13274,X360,2011,Misc,0.0
13275,Wii,2011,Puzzle,0.0
13276,DS,2011,Simulation,0.0
13277,PSP,2011,Misc,0.06
13278,DS,2011,Platform,0.0
13279,PC,2011,Action,0.0
13280,PS3,2011,Action,0.0
13281,PSP,2011,Role-Playing,0.06
13282,PC,2011,Strategy,0.0
13283,DS,2011,Adventure,0.06
13284,PSP,2011,Misc,0.0
13285,PSP,2011,Role-Playing,0.06
13286,PSP,2011,Fighting,0.06
13287,X360,2011,Action,0.0
13288,DS,2011,Misc,0.0
13289,PC,2011,Adventure,0.0
13290,X360,2011,Adventure,0.0
13291,DS,2011,Simulation,0.0
13292,X360,2011,Racing,0.0
13293,X360,2011,Racing,0.0
13294,X360,2011,Shooter,0.01
13295,3DS,2011,Action,0.06
13296,X360,2011,Sports,0.0
13297,DS,2011,Action,0.0
13298,PC,2011,Action,0.0
13299,PS2,2011,Action,0.06
13300,PC,2011,Role-Playing,0.0
13301,PS3,2011,Action,0.06
13302,DS,2011,Misc,0.06
13303,Wii,2011,Sports,0.0
13304,Wii,2011,Shooter,0.0
13305,Wii,2011,Adventure,0.0
13306,DS,2011,Puzzle,0.0
13307,DS,2011,Simulation,0.0
13308,Wii,2011,Platform,0.0
13309,X360,2011,Action,0.01
13310,PSP,2011,Adventure,0.06
13311,DS,2011,Platform,0.0
13312,DS,2011,Misc,0.0
13313,PS3,2011,Racing,0.0
13314,PSP,2011,Role-Playing,0.06
13315,PSP,2011,Adventure,0.06
13316,PC,2011,Simulation,0.0
13317,3DS,2011,Strategy,0.06
13318,3DS,2011,Role-Playing,0.06
13319,3DS,2011,Sports,0.06
13320,PC,2011,Simulation,0.0
13321,PC,2011,Simulation,0.0
13322,DS,2011,Puzzle,0.0
13323,PSP,2011,Strategy,0.05
13324,PSP,2011,Action,0.05
13325,X360,2011,Fighting,0.02
13326,PSP,2011,Sports,0.0
13327,PC,2011,Action,0.0
13328,PC,2011,Simulation,0.0
13329,X360,2011,Simulation,0.05
13330,PC,2011,Strategy,0.0
13331,DS,2011,Puzzle,0.0
13332,PS3,2011,Misc,0.05
13333,DS,2011,Misc,0.0
13334,PS3,2011,Sports,0.0
13335,DS,2011,Role-Playing,0.05
13336,DS,2011,Puzzle,0.0
13337,Wii,2011,Misc,0.0
13338,PSP,2011,Role-Playing,0.05
13339,PS2,2011,Sports,0.0
13340,Wii,2011,Shooter,0.0
13341,DS,2011,Puzzle,0.0
13342,DS,2011,Adventure,0.05
13343,PSP,2011,Role-Playing,0.05
13344,DS,2011,Sports,0.05
13345,X360,2011,Misc,0.0
13346,PS3,2011,Adventure,0.05
13347,PSP,2011,Adventure,0.05
13348,PC,2011,Sports,0.0
13349,PS3,2011,Misc,0.0
13350,Wii,2011,Strategy,0.05
13351,DS,2011,Action,0.05
13352,PC,2011,Sports,0.0
13353,PSV,2011,Adventure,0.05
13354,3DS,2011,Misc,0.0
13355,PSP,2011,Adventure,0.05
13356,3DS,2011,Shooter,0.0
13357,3DS,2011,Misc,0.05
13358,X360,2011,Adventure,0.0
13359,DS,2011,Adventure,0.05
13360,DS,2011,Role-Playing,0.05
13361,PC,2011,Puzzle,0.0
13362,DS,2011,Misc,0.0
13363,Wii,2011,Sports,0.0
13364,3DS,2011,Platform,0.0
13365,X360,2011,Sports,0.0
13366,PC,2011,Action,0.0
13367,PS3,2011,Misc,0.0
13368,PSP,2011,Adventure,0.04
13369,3DS,2011,Sports,0.0
13370,Wii,2011,Platform,0.0
13371,DS,2011,Action,0.04
13372,3DS,2011,Misc,0.04
13373,DS,2011,Shooter,0.0
13374,PC,2011,Adventure,0.0
13375,PSP,2011,Adventure,0.04
13376,DS,2011,Puzzle,0.0
13377,PSP,2011,Role-Playing,0.04
13378,PC,2011,Sports,0.0
13379,X360,2011,Adventure,0.0
13380,PSP,2011,Adventure,0.04
13381,PSP,2011,Adventure,0.04
13382,PC,2011,Strategy,0.0
13383,PS3,2011,Sports,0.0
13384,PSP,2011,Adventure,0.04
13385,PC,2011,Racing,0.0
13386,3DS,2011,Role-Playing,0.04
13387,X360,2011,Shooter,0.04
13388,PSP,2011,Role-Playing,0.04
13389,PSP,2011,Adventure,0.04
13390,PSP,2011,Adventure,0.04
13391,PSP,2011,Adventure,0.04
13392,PS3,2011,Action,0.04
13393,X360,2011,Fighting,0.02
13394,PC,2011,Simulation,0.0
13395,DS,2011,Misc,0.0
13396,PSP,2011,Adventure,0.04
13397,PC,2011,Role-Playing,0.0
13398,PC,2011,Platform,0.0
13399,PC,2011,Strategy,0.0
13400,PS3,2011,Action,0.0
13401,PSP,2011,Adventure,0.04
13402,DS,2011,Puzzle,0.0
13403,DS,2011,Puzzle,0.0
13404,PC,2011,Strategy,0.0
13405,PC,2011,Action,0.0
13406,DS,2011,Adventure,0.04
13407,3DS,2011,Strategy,0.03
13408,PC,2011,Strategy,0.0
13409,PS3,2011,Adventure,0.03
13410,DS,2011,Role-Playing,0.03
13411,DS,2011,Puzzle,0.0
13412,PC,2011,Puzzle,0.0
13413,PS3,2011,Strategy,0.03
13414,PSP,2011,Adventure,0.03
13415,X360,2011,Simulation,0.03
13416,3DS,2011,Sports,0.0
13417,PS3,2011,Adventure,0.03
13418,Wii,2011,Misc,0.0
13419,PC,2011,Racing,0.0
13420,PC,2011,Adventure,0.0
13421,PC,2011,Adventure,0.0
13422,X360,2011,Misc,0.0
13423,PC,2011,Platform,0.0
13424,DS,2011,Action,0.0
13425,PC,2011,Simulation,0.0
13426,PSP,2011,Adventure,0.03
13427,PSP,2011,Role-Playing,0.03
13428,DS,2011,Misc,0.03
13429,DS,2011,Misc,0.03
13430,Wii,2011,Misc,0.0
13431,PC,2011,Misc,0.0
13432,PSP,2011,Adventure,0.03
13433,DS,2011,Adventure,0.0
13434,X360,2011,Role-Playing,0.03
13435,PS3,2011,Sports,0.0
13436,PSP,2011,Misc,0.03
13437,PS3,2011,Misc,0.03
13438,X360,2011,Misc,0.0
13439,X360,2011,Misc,0.0
13440,PC,2011,Puzzle,0.0
13441,PSP,2011,Adventure,0.03
13442,PSP,2011,Misc,0.0
13443,PSP,2011,Adventure,0.03
13444,PSP,2011,Adventure,0.03
13445,PSV,2011,Simulation,0.03
13446,Wii,2011,Misc,0.0
13447,X360,2011,Action,0.03
13448,PC,2011,Role-Playing,0.0
13449,PSP,2011,Adventure,0.03
13450,X360,2011,Role-Playing,0.03
13451,PSP,2011,Misc,0.03
13452,PSP,2011,Adventure,0.03
13453,PC,2011,Strategy,0.0
13454,PSP,2011,Misc,0.03
13455,DS,2011,Action,0.03
13456,3DS,2011,Action,0.0
13457,Wii,2011,Racing,0.0
13458,DS,2011,Strategy,0.0
13459,PC,2011,Simulation,0.0
13460,X360,2011,Shooter,0.0
13461,PC,2011,Adventure,0.0
13462,DS,2011,Puzzle,0.0
13463,PSP,2011,Adventure,0.03
13464,X360,2011,Role-Playing,0.03
13465,Wii,2011,Sports,0.0
13466,PC,2011,Action,0.0
13467,PSP,2011,Adventure,0.03
13468,Wii,2011,Sports,0.0
13469,PC,2011,Puzzle,0.0
13470,DS,2011,Adventure,0.0
13471,PSP,2011,Adventure,0.02
13472,PSP,2011,Action,0.02
13473,X360,2011,Sports,0.0
13474,X360,2011,Shooter,0.0
13475,X360,2011,Adventure,0.02
13476,PSP,2011,Adventure,0.02
13477,PSP,2011,Adventure,0.02
13478,X360,2011,Action,0.0
13479,PS3,2011,Adventure,0.02
13480,PC,2011,Puzzle,0.0
13481,DS,2011,Puzzle,0.0
13482,PSP,2011,Misc,0.02
13483,DS,2011,Shooter,0.0
13484,PC,2011,Simulation,0.0
13485,PS3,2011,Adventure,0.02
13486,DS,2011,Misc,0.02
13487,PSP,2011,Adventure,0.02
13488,X360,2011,Sports,0.0
13489,PSP,2011,Adventure,0.02
13490,PS3,2011,Misc,0.0
13491,DS,2011,Puzzle,0.0
13492,X360,2011,Misc,0.0
13493,PC,2011,Role-Playing,0.0
13494,3DS,2011,Shooter,0.0
13495,PSP,2011,Adventure,0.02
13496,PS2,2011,Adventure,0.02
13497,DS,2011,Platform,0.0
13498,X360,2011,Action,0.02
13499,PSP,2011,Role-Playing,0.02
13500,Wii,2011,Action,0.0
13501,DS,2011,Adventure,0.02
13502,DS,2011,Puzzle,0.0
13503,PC,2011,Simulation,0.0
13504,PC,2011,Simulation,0.0
13505,PSP,2011,Action,0.02
13506,PSP,2011,Adventure,0.02
13507,PSP,2011,Role-Playing,0.02
13508,3DS,2011,Action,0.02
13509,PC,2011,Strategy,0.0
13510,Wii,2011,Simulation,0.0
13511,PSP,2011,Adventure,0.02
13512,PC,2011,Puzzle,0.0
13513,PS3,2011,Action,0.0
13514,X360,2011,Shooter,0.02
13515,PC,2011,Racing,0.0
13516,X360,2011,Misc,0.0
13517,Wii,2011,Role-Playing,0.02
13518,PSP,2011,Misc,0.02
13519,PC,2011,Shooter,0.0
13520,X360,2011,Sports,0.0
13521,PSP,2011,Adventure,0.02
13522,PSP,2011,Strategy,0.02
13523,PS3,2011,Role-Playing,0.02
13524,PS3,2011,Strategy,0.02
13525,PC,2011,Strategy,0.0
13526,PSP,2011,Adventure,0.02
13527,PSP,2011,Action,0.02
13528,Wii,2011,Sports,0.0
13529,PSP,2011,Adventure,0.02
13530,X360,2011,Adventure,0.02
13531,Wii,2011,Platform,0.0
13532,PC,2011,Shooter,0.0
13533,DS,2011,Misc,0.02
13534,PC,2011,Strategy,0.0
13535,DS,2011,Action,0.02
13536,DS,2011,Simulation,0.0
13537,3DS,2011,Misc,0.02
13538,DS,2011,Adventure,0.02
13539,PSP,2011,Role-Playing,0.02
13540,PS3,2011,Fighting,0.02
13541,PSV,2011,Misc,0.02
13542,PC,2011,Strategy,0.0
13543,PC,2011,Simulation,0.0
13544,PSP,2011,Role-Playing,0.01
13545,DS,2011,Role-Playing,0.01
13546,X360,2011,Adventure,0.01
13547,PC,2011,Adventure,0.0
13548,PS2,2011,Adventure,0.01
13549,PC,2011,Simulation,0.0
13550,PSP,2011,Adventure,0.01
13551,PSP,2011,Adventure,0.01
13552,DS,2011,Misc,0.01
13553,3DS,2011,Action,0.0
13554,PC,2011,Adventure,0.0
13555,PSP,2011,Adventure,0.01
13556,X360,2011,Role-Playing,0.01
13557,3DS,2011,Action,0.0
13558,PC,2011,Puzzle,0.0
13559,PS3,2011,Shooter,0.0
13560,PSP,2011,Misc,0.01
13561,PSP,2011,Adventure,0.01
13562,PC,2011,Misc,0.0
13563,DS,2011,Misc,0.0
13564,DS,2011,Puzzle,0.0
13565,Wii,2011,Racing,0.0
13566,X360,2011,Shooter,0.01
13567,PS3,2011,Action,0.0
13568,3DS,2011,Sports,0.0
13569,X360,2011,Shooter,0.01
13570,DS,2011,Role-Playing,0.01
13571,PSP,2011,Strategy,0.01
13572,PSP,2011,Adventure,0.01
13573,PC,2011,Strategy,0.0
13574,X360,2011,Action,0.01
13575,PC,2011,Misc,0.0
13576,PC,2011,Racing,0.0
13577,PC,2011,Puzzle,0.0
13578,3DS,2011,Sports,0.0
13579,Wii,2011,Sports,0.0
13580,PC,2011,Shooter,0.0
13581,PS3,2012,Shooter,0.65
13582,X360,2012,Shooter,0.07
13583,3DS,2012,Platform,2.47
13584,X360,2012,Shooter,0.04
13585,3DS,2012,Simulation,4.36
13586,DS,2012,Role-Playing,3.14
13587,PS3,2012,Action,0.13
13588,Wii,2012,Misc,0.0
13589,PS3,2012,Action,0.16
13590,X360,2012,Action,0.03
13591,PC,2012,Role-Playing,0.0
13592,WiiU,2012,Platform,1.27
13593,X360,2012,Action,0.03
13594,WiiU,2012,Misc,0.46
13595,PS3,2012,Shooter,0.1
13596,Wii,2012,Misc,0.76
13597,PS3,2012,Shooter,0.88
13598,X360,2012,Shooter,0.04
13599,X360,2012,Role-Playing,0.03
13600,X360,2012,Shooter,0.02
13601,X360,2012,Sports,0.01
13602,PS3,2012,Racing,0.06
13603,X360,2012,Sports,0.0
13604,Wii,2012,Action,0.0
13605,PS3,2012,Sports,0.0
13606,PS3,2012,Sports,0.05
13607,PC,2012,Action,0.0
13608,PS3,2012,Shooter,0.1
13609,3DS,2012,Role-Playing,0.64
13610,PS3,2012,Action,0.07
13611,X360,2012,Racing,0.04
13612,3DS,2012,Role-Playing,0.53
13613,X360,2012,Shooter,0.07
13614,PS3,2012,Shooter,0.06
13615,PC,2012,Role-Playing,0.0
13616,X360,2012,Action,0.03
13617,PS3,2012,Role-Playing,0.72
13618,X360,2012,Action,0.01
13619,X360,2012,Action,0.01
13620,PSV,2012,Action,0.07
13621,X360,2012,Action,0.0
13622,X360,2012,Shooter,0.01
13623,X360,2012,Racing,0.01
13624,3DS,2012,Action,0.34
13625,PS3,2012,Sports,0.49
13626,PS3,2012,Action,0.04
13627,PC,2012,Shooter,0.0
13628,PSV,2012,Action,0.06
13629,PSV,2012,Platform,0.02
13630,X360,2012,Shooter,0.02
13631,PS3,2012,Role-Playing,0.03
13632,Wii,2012,Action,0.0
13633,PS3,2012,Action,0.06
13634,PS3,2012,Action,0.0
13635,3DS,2012,Role-Playing,0.49
13636,PSV,2012,Role-Playing,0.38
13637,X360,2012,Action,0.0
13638,PS3,2012,Sports,0.0
13639,X360,2012,Action,0.0
13640,3DS,2012,Action,0.36
13641,3DS,2012,Role-Playing,0.47
13642,X360,2012,Action,0.0
13643,PS3,2012,Action,0.0
13644,PS3,2012,Action,0.86
13645,3DS,2012,Sports,0.27
13646,X360,2012,Misc,0.0
13647,PS3,2012,Action,0.36
13648,X360,2012,Action,0.01
13649,PC,2012,Sports,0.0
13650,PSV,2012,Racing,0.01
13651,3DS,2012,Role-Playing,0.37
13652,PS3,2012,Action,0.0
13653,PS3,2012,Action,0.0
13654,X360,2012,Action,0.0
13655,PS3,2012,Racing,0.05
13656,PS3,2012,Action,0.05
13657,PS3,2012,Action,0.03
13658,DS,2012,Role-Playing,0.37
13659,Wii,2012,Action,0.0
13660,WiiU,2012,Action,0.05
13661,X360,2012,Action,0.0
13662,PC,2012,Simulation,0.0
13663,PC,2012,Shooter,0.0
13664,PS3,2012,Shooter,0.06
13665,PC,2012,Role-Playing,0.0
13666,Wii,2012,Action,0.0
13667,PS3,2012,Action,0.04
13668,Wii,2012,Role-Playing,0.96
13669,3DS,2012,Role-Playing,0.96
13670,PS3,2012,Shooter,0.09
13671,PC,2012,Action,0.0
13672,3DS,2012,Sports,0.33
13673,X360,2012,Action,0.02
13674,PC,2012,Shooter,0.0
13675,PS3,2012,Sports,0.02
13676,X360,2012,Sports,0.0
13677,PS3,2012,Sports,0.0
13678,3DS,2012,Action,0.29
13679,PS3,2012,Action,0.01
13680,PS3,2012,Platform,0.0
13681,X360,2012,Role-Playing,0.01
13682,X360,2012,Action,0.01
13683,3DS,2012,Action,0.3
13684,PS3,2012,Fighting,0.13
13685,PS3,2012,Action,0.0
13686,PS3,2012,Role-Playing,0.09
13687,PS3,2012,Role-Playing,0.45
13688,PS3,2012,Action,0.01
13689,X360,2012,Shooter,0.02
13690,PS3,2012,Action,0.11
13691,PS3,2012,Fighting,0.1
13692,X360,2012,Misc,0.0
13693,PS3,2012,Action,0.0
13694,PS3,2012,Action,0.0
13695,3DS,2012,Puzzle,0.3
13696,X360,2012,Action,0.0
13697,X360,2012,Role-Playing,0.07
13698,X360,2012,Action,0.0
13699,PS3,2012,Adventure,0.03
13700,PS3,2012,Action,0.0
13701,X360,2012,Action,0.03
13702,DS,2012,Action,0.0
13703,PSV,2012,Fighting,0.0
13704,PS3,2012,Fighting,0.07
13705,PS3,2012,Action,0.0
13706,X360,2012,Action,0.0
13707,X360,2012,Adventure,0.0
13708,3DS,2012,Action,0.0
13709,PS3,2012,Fighting,0.14
13710,PS3,2012,Fighting,0.24
13711,PS3,2012,Action,0.02
13712,X360,2012,Sports,0.0
13713,3DS,2012,Simulation,0.53
13714,PC,2012,Strategy,0.0
13715,Wii,2012,Action,0.0
13716,WiiU,2012,Role-Playing,0.22
13717,PS3,2012,Sports,0.0
13718,PS3,2012,Action,0.0
13719,Wii,2012,Action,0.33
13720,PS3,2012,Action,0.11
13721,X360,2012,Sports,0.0
13722,Wii,2012,Puzzle,0.66
13723,PS3,2012,Sports,0.0
13724,PS3,2012,Fighting,0.2
13725,X360,2012,Strategy,0.0
13726,PSV,2012,Action,0.09
13727,3DS,2012,Misc,0.63
13728,3DS,2012,Action,0.0
13729,X360,2012,Racing,0.0
13730,PSV,2012,Sports,0.02
13731,3DS,2012,Adventure,0.62
13732,PS3,2012,Strategy,0.0
13733,3DS,2012,Action,0.0
13734,X360,2012,Adventure,0.0
13735,PSV,2012,Platform,0.0
13736,X360,2012,Sports,0.0
13737,PS3,2012,Action,0.59
13738,X360,2012,Fighting,0.02
13739,PS3,2012,Shooter,0.0
13740,PS3,2012,Shooter,0.04
13741,PS3,2012,Sports,0.0
13742,PSV,2012,Shooter,0.04
13743,3DS,2012,Role-Playing,0.21
13744,PS3,2012,Racing,0.01
13745,Wii,2012,Sports,0.0
13746,X360,2012,Action,0.0
13747,WiiU,2012,Racing,0.02
13748,PSV,2012,Action,0.01
13749,X360,2012,Sports,0.0
13750,PC,2012,Action,0.0
13751,X360,2012,Racing,0.0
13752,3DS,2012,Misc,0.18
13753,X360,2012,Sports,0.0
13754,PS3,2012,Action,0.0
13755,X360,2012,Action,0.02
13756,X360,2012,Shooter,0.0
13757,3DS,2012,Action,0.04
13758,PSV,2012,Racing,0.0
13759,PSV,2012,Action,0.05
13760,WiiU,2012,Action,0.0
13761,X360,2012,Fighting,0.03
13762,PS3,2012,Action,0.04
13763,PSV,2012,Action,0.05
13764,3DS,2012,Role-Playing,0.46
13765,3DS,2012,Action,0.21
13766,DS,2012,Misc,0.0
13767,PSV,2012,Shooter,0.02
13768,Wii,2012,Sports,0.0
13769,X360,2012,Fighting,0.01
13770,X360,2012,Action,0.0
13771,PS3,2012,Action,0.11
13772,PS3,2012,Misc,0.0
13773,X360,2012,Action,0.01
13774,X360,2012,Shooter,0.0
13775,PC,2012,Shooter,0.0
13776,PS3,2012,Simulation,0.09
13777,WiiU,2012,Shooter,0.0
13778,PSV,2012,Role-Playing,0.16
13779,X360,2012,Action,0.0
13780,PS3,2012,Action,0.0
13781,PS3,2012,Action,0.0
13782,PC,2012,Action,0.0
13783,PS3,2012,Action,0.06
13784,Wii,2012,Action,0.0
13785,PS3,2012,Simulation,0.24
13786,3DS,2012,Action,0.0
13787,X360,2012,Shooter,0.0
13788,3DS,2012,Role-Playing,0.15
13789,PSV,2012,Racing,0.0
13790,WiiU,2012,Action,0.0
13791,WiiU,2012,Misc,0.0
13792,WiiU,2012,Action,0.0
13793,3DS,2012,Action,0.1
13794,3DS,2012,Role-Playing,0.2
13795,WiiU,2012,Action,0.0
13796,WiiU,2012,Sports,0.0
13797,PSP,2012,Action,0.02
13798,PSV,2012,Action,0.0
13799,WiiU,2012,Action,0.0
13800,PS3,2012,Shooter,0.0
13801,PSP,2012,Strategy,0.36
13802,X360,2012,Fighting,0.01
13803,PS3,2012,Racing,0.0
13804,PS3,2012,Action,0.03
13805,PSV,2012,Racing,0.0
13806,PS3,2012,Action,0.14
13807,PS3,2012,Shooter,0.0
13808,PC,2012,Action,0.0
13809,X360,2012,Action,0.0
13810,PSV,2012,Action,0.0
13811,PSP,2012,Fighting,0.32
13812,PSV,2012,Sports,0.0
13813,X360,2012,Fighting,0.03
13814,X360,2012,Sports,0.0
13815,PC,2012,Role-Playing,0.0
13816,PSP,2012,Strategy,0.31
13817,PS3,2012,Action,0.0
13818,PS3,2012,Strategy,0.3
13819,3DS,2012,Role-Playing,0.14
13820,Wii,2012,Misc,0.0
13821,X360,2012,Shooter,0.0
13822,PS3,2012,Fighting,0.3
13823,PS3,2012,Action,0.03
13824,PSV,2012,Action,0.1
13825,3DS,2012,Action,0.0
13826,X360,2012,Role-Playing,0.0
13827,Wii,2012,Misc,0.29
13828,3DS,2012,Racing,0.0
13829,PS3,2012,Action,0.0
13830,X360,2012,Racing,0.0
13831,PS3,2012,Sports,0.28
13832,WiiU,2012,Misc,0.0
13833,3DS,2012,Misc,0.0
13834,WiiU,2012,Role-Playing,0.0
13835,PC,2012,Action,0.0
13836,3DS,2012,Misc,0.28
13837,PSP,2012,Sports,0.18
13838,3DS,2012,Misc,0.12
13839,3DS,2012,Action,0.27
13840,PSV,2012,Action,0.04
13841,PS3,2012,Role-Playing,0.14
13842,X360,2012,Action,0.0
13843,PSV,2012,Misc,0.01
13844,PS3,2012,Adventure,0.0
13845,X360,2012,Role-Playing,0.0
13846,PS3,2012,Action,0.26
13847,PS3,2012,Adventure,0.0
13848,PS3,2012,Role-Playing,0.0
13849,X360,2012,Action,0.0
13850,PS3,2012,Simulation,0.02
13851,PC,2012,Action,0.0
13852,X360,2012,Action,0.03
13853,WiiU,2012,Sports,0.0
13854,PSV,2012,Fighting,0.01
13855,PS3,2012,Sports,0.0
13856,X360,2012,Racing,0.0
13857,X360,2012,Action,0.01
13858,PS3,2012,Role-Playing,0.01
13859,PSV,2012,Action,0.0
13860,PSV,2012,Action,0.0
13861,WiiU,2012,Action,0.01
13862,PSV,2012,Misc,0.23
13863,PC,2012,Role-Playing,0.0
13864,PSP,2012,Adventure,0.23
13865,PS3,2012,Adventure,0.0
13866,PC,2012,Shooter,0.0
13867,PC,2012,Action,0.0
13868,PSV,2012,Action,0.0
13869,3DS,2012,Adventure,0.06
13870,X360,2012,Simulation,0.04
13871,PSP,2012,Action,0.22
13872,3DS,2012,Simulation,0.21
13873,3DS,2012,Role-Playing,0.0
13874,X360,2012,Action,0.0
13875,Wii,2012,Misc,0.0
13876,DS,2012,Action,0.0
13877,3DS,2012,Action,0.21
13878,PS3,2012,Action,0.06
13879,PS3,2012,Action,0.21
13880,PSP,2012,Role-Playing,0.2
13881,3DS,2012,Fighting,0.05
13882,PSV,2012,Sports,0.0
13883,PSP,2012,Action,0.2
13884,X360,2012,Simulation,0.01
13885,3DS,2012,Action,0.03
13886,PC,2012,Strategy,0.0
13887,PSP,2012,Sports,0.2
13888,3DS,2012,Role-Playing,0.2
13889,3DS,2012,Action,0.0
13890,PS3,2012,Racing,0.0
13891,WiiU,2012,Action,0.0
13892,X360,2012,Action,0.01
13893,PSP,2012,Misc,0.19
13894,3DS,2012,Simulation,0.19
13895,PS3,2012,Sports,0.0
13896,X360,2012,Action,0.02
13897,3DS,2012,Action,0.0
13898,X360,2012,Sports,0.0
13899,PS3,2012,Sports,0.19
13900,X360,2012,Sports,0.0
13901,PSP,2012,Role-Playing,0.19
13902,WiiU,2012,Fighting,0.01
13903,X360,2012,Shooter,0.0
13904,3DS,2012,Misc,0.18
13905,PS3,2012,Racing,0.0
13906,PC,2012,Shooter,0.0
13907,3DS,2012,Sports,0.1
13908,PC,2012,Role-Playing,0.0
13909,PSP,2012,Action,0.17
13910,3DS,2012,Action,0.0
13911,PS3,2012,Role-Playing,0.06
13912,X360,2012,Action,0.0
13913,PC,2012,Simulation,0.0
13914,X360,2012,Action,0.02
13915,PS3,2012,Role-Playing,0.06
13916,Wii,2012,Action,0.0
13917,Wii,2012,Sports,0.0
13918,PS3,2012,Action,0.0
13919,X360,2012,Misc,0.0
13920,DS,2012,Action,0.0
13921,WiiU,2012,Action,0.0
13922,PS3,2012,Role-Playing,0.08
13923,3DS,2012,Misc,0.16
13924,X360,2012,Simulation,0.0
13925,Wii,2012,Action,0.0
13926,3DS,2012,Role-Playing,0.16
13927,PC,2012,Action,0.0
13928,PC,2012,Adventure,0.0
13929,3DS,2012,Platform,0.04
13930,PSP,2012,Action,0.15
13931,PS3,2012,Shooter,0.0
13932,PC,2012,Racing,0.0
